Text,Rating,Tanggal,Username,Label Sentimen
Please update the Indonesian language so you can understand the details of quests and items and others in the game,5,2024-10-24 13:21:23,Pengguna Google,positif
Ayo dong kasih bahasa Indonesia developer please ni. Game punya peluang di Indonesia,5,2024-10-24 10:56:18,Pengguna Google,positif
"kuro games, I know you're good, so give me a win rate off okay :)",5,2024-10-24 10:48:37,Pengguna Google,positif
mantap,5,2024-10-24 07:16:45,Pengguna Google,positif
"Kuro Game yang baik hati dan yang di cintai para player nya😘, pliss banget 🙏🏼🙏🏼🙏🏼 tambahkan bahasa Indonesia, saya kurang dalam bahasa Inggris😔, jadi agak sulit dalam memahami story nya🥲, saya mohon sekali agar bahasa Indonesia dimasukkan di game Wuthering Waves, agar para player yang kurang dalam bahasa Inggris seperti saya😭, dapat menikmati atau memahami story yang di sajikan oleh Wuthering Waves.😁👍😁👍😁👍",5,2024-10-24 06:52:28,Pengguna Google,positif
Good👍,5,2024-10-24 06:40:16,Pengguna Google,positif
Absolute Cinema,5,2024-10-24 05:27:20,Pengguna Google,positif
"Dari story not bad, Dari karakter wangy wangy, dan luamayan lah, tapi ada beberapa masalah seperti game tidak optimal fps sering tumpah tumpah, ayo Dev saya mau main game lancar",4,2024-10-24 05:21:33,Pengguna Google,positif
Pingnya setinggi langit ketujuh,3,2024-10-24 03:00:23,Pengguna Google,netral
Sehat sehat game baik,5,2024-10-24 02:16:55,Pengguna Google,positif
Masih ada beberapa bug delay belum optimal,1,2024-10-23 23:39:25,Pengguna Google,negatif
Aplikasinya eror keluar sendiri padahal baru download dan ingin download data,1,2024-10-23 22:53:27,Pengguna Google,negatif
Seru Cuman waktu dan battre cepat selesai,5,2024-10-23 22:09:42,Pengguna Google,positif
"Game nya seru... Tapi males banget mainnya. Setiap main pasti Reconnect padahal jaringan bagus... Gitu terus hampir setiap 5 menit pasti Reconnect, benerin lah... Edit: udh bagus enak mainnya",5,2024-10-23 20:12:38,Pengguna Google,positif
Gamenya bagus cuma ngeleg,5,2024-10-23 20:07:29,Pengguna Google,positif
absolutely peak,5,2024-10-23 19:10:59,Pengguna Google,positif
"Sangat mantap, saya suka design character nya 👍🏿👍🏿👍🏿",5,2024-10-23 19:00:14,Pengguna Google,positif
tolong tambahkan bahasa indonesia,5,2024-10-23 18:13:23,Pengguna Google,positif
Why the game is always force close every 10 minutes i play,1,2024-10-23 17:17:13,Pengguna Google,negatif
Okelah 🌻,5,2024-10-23 15:24:46,Pengguna Google,positif
"Dari segi battle dan desain cukup bagus, tapi kedepannya tolong di optimasikan untuk hp mid-range agar tidak terlalu lag (walaupun rata kiri) dan tolong diberikan subtitle Indonesia.",5,2024-10-23 15:14:37,Pengguna Google,positif
"Di hp rog phone 1 g bisa masuk, karena masih menggunakan driver lama",1,2024-10-23 14:52:41,Pengguna Google,negatif
"Kurang 1 fitur, create own character",4,2024-10-23 14:14:46,Pengguna Google,positif
Add sub indo,5,2024-10-23 13:13:19,Pengguna Google,positif
"Bagus suka banget, tapi mungkin sampai sini dulu petualanganku Setelah upgrade device baru main lagi, gak kuat hp gweeeh wkwkwkw",5,2024-10-23 12:25:33,Pengguna Google,positif
"plis lah gua cuma pengen main ini game,masa stuck di download compling shader nya n sih,rusak nih game di Infinix gua",2,2024-10-23 12:22:57,Pengguna Google,negatif
Nice update for me,5,2024-10-23 11:41:25,Pengguna Google,positif
story nya bagus,5,2024-10-23 11:36:44,Pengguna Google,positif
Mantappp wuwa game baikk love u wuwaa,5,2024-10-23 10:58:56,Pengguna Google,positif
😋😋,5,2024-10-23 09:38:29,Pengguna Google,positif
Game baik,5,2024-10-23 09:21:01,Pengguna Google,positif
Please tambahkan fitur nikah,5,2024-10-23 08:48:50,Pengguna Google,positif
Grafik mantap gameplay seru mantap dah cuman masih kurang banyak karakter baru aja sama mapnya belum nambah,5,2024-10-23 08:04:26,Pengguna Google,positif
"There is offer, you give controller Support, i give 5 stars :D",5,2024-10-23 06:59:37,Pengguna Google,positif
The best game,5,2024-10-23 05:38:18,Pengguna Google,positif
game open world terbaik saat ini..,5,2024-10-23 04:22:59,Pengguna Google,positif
Game nya bagus dan grafiknya memuaskan tapi yg bikin kurangnya blom ada teks bahasa Indonesia jadi sedih engga ngerti bahasa inggris juga plisss dong tambahin fitur teks bahasa Indonesia nya,4,2024-10-23 03:41:47,Pengguna Google,positif
HBO,5,2024-10-23 01:30:37,Pengguna Google,positif
Great game. Panjang panjang game baik,5,2024-10-22 23:18:12,Pengguna Google,positif
"keren bangett!!!!! ni game, karakter nya juga cantik2 dan ganteng2",5,2024-10-22 21:02:13,Pengguna Google,positif
Good game,5,2024-10-22 20:37:47,Pengguna Google,positif
Gamenya bagus banget,5,2024-10-22 20:03:32,Pengguna Google,positif
Mirip ghensin bro,5,2024-10-22 17:27:33,Pengguna Google,positif
"kuro games, apakah anda memiliki masalah tentang leakers?, jika memang benar buatlah pengumuman seperti ini "" ada leakers, tidak ada asterite """,5,2024-10-22 14:10:02,Pengguna Google,positif
good,5,2024-10-22 13:03:44,Pengguna Google,positif
"Musik nya kek kuburan, moga di bagus in lagi",1,2024-10-22 11:55:28,Pengguna Google,negatif
onaja,5,2024-10-22 11:45:45,Pengguna Google,positif
Good game,5,2024-10-22 09:39:57,Pengguna Google,positif
nice game,5,2024-10-22 08:51:35,Pengguna Google,positif
"Game baik, ga kek sebelah",5,2024-10-22 03:14:49,Pengguna Google,positif
mangtaf,5,2024-10-22 01:08:10,Pengguna Google,positif
"main lagi deh ,cepat panas padahal hanya sebentar bermain:( , tolong optimalkan lagi game ini, terimakasih",5,2024-10-21 23:52:17,Pengguna Google,positif
AHHH STORY NYA SHOREKEEPER BSGUS BANGET KURO LOVE YOU!!,5,2024-10-21 23:46:27,Pengguna Google,positif
very very very good!!!!!!!!,5,2024-10-21 23:27:36,Pengguna Google,positif
seru. grafik mantap. cerita bagus. pokoknya rekomended,5,2024-10-21 22:45:46,Pengguna Google,positif
"Mantap banget buat grafik game nya, trs animasi gacha nya juga keren",5,2024-10-21 22:41:43,Pengguna Google,positif
Good game,5,2024-10-21 22:33:19,Pengguna Google,positif
Masterpiece,5,2024-10-21 22:24:17,Pengguna Google,positif
game baik,5,2024-10-21 21:53:15,Pengguna Google,positif
The best game ever,5,2024-10-21 20:50:41,Pengguna Google,positif
gacor,5,2024-10-21 20:13:47,Pengguna Google,positif
👍👍👍,5,2024-10-21 20:06:26,Pengguna Google,positif
akun hilang gak bisa d buka lagi,1,2024-10-21 19:42:07,Pengguna Google,negatif
"Suka Sama gamenya, tapi tidak tersedia bahasa indonesia, tolong tambahkan bahasa Indonesia, aku pensiun dulu sampai tersedia",2,2024-10-21 18:35:43,Pengguna Google,negatif
"Game nya sangat bagus, cuma gw kurang suka kalau setingan AA dengan Refleksi disatuin Gw kurang suka AA karna keliatan blurry, tapi nonaktif nya AA malah mematikan refleksi nya juga",5,2024-10-21 17:54:26,Pengguna Google,positif
Bgs sie,5,2024-10-21 16:40:07,Pengguna Google,positif
please make a special cloud game wuthering waves,5,2024-10-21 15:31:40,Pengguna Google,positif
Tolong Peribaiki Jaringannya,4,2024-10-21 15:24:33,Pengguna Google,positif
Good game (my gacha so good lose 1x),5,2024-10-21 14:33:20,Pengguna Google,positif
"dari cerita gamenya udah bagus banget tapi sayang update kali ini malah bikin lag banget padahal sebelum update masih aman aman aja tapi sekarang malah lag parah bahkan sampe force close, tolong buat developer di lebih di optimize lagi buat kaum hp chipset Helio ataupun Snapdragon. terimakasih",4,2024-10-21 14:29:31,Pengguna Google,positif
Gacha nya kurang memuaskan,5,2024-10-21 14:17:29,Pengguna Google,positif
Bagusan genshin,1,2024-10-21 13:46:09,Pengguna Google,negatif
"terbaik la man gila sih optimisasi dari versi sebelumnya, sekarang stabil parahh",5,2024-10-21 13:44:40,Pengguna Google,positif
game baik,5,2024-10-21 12:32:15,Pengguna Google,positif
Makasih kuro🥰🌹,5,2024-10-21 12:22:30,Pengguna Google,positif
Maen dibanner jiyan&yinlin dalam satu patch dan hasilnya alhamdulilah.,5,2024-10-21 11:47:24,Pengguna Google,positif
Game seru cuman satu kurang yaitu tidak ada bahasa Indonesia,3,2024-10-21 09:56:42,Pengguna Google,netral
tambah fitur b Indonesia,5,2024-10-21 09:37:42,Pengguna Google,positif
bagus,5,2024-10-21 09:16:10,Pengguna Google,positif
goodd,5,2024-10-21 08:43:44,Pengguna Google,positif
bansoss😁,5,2024-10-21 08:05:36,Pengguna Google,positif
cihuy,5,2024-10-21 07:45:53,Pengguna Google,positif
"Game nya bagus. Tolong update teks bahasa Indonesia, biar mengerti alur game",5,2024-10-21 06:27:10,Pengguna Google,positif
"Tolong ditingkatkan lagi performanya, walaupun saya pake grafik very low tetep saja masih nge frame selebihnya sudah ok",2,2024-10-21 05:15:14,Pengguna Google,negatif
Suka banget !,5,2024-10-21 04:23:12,Pengguna Google,positif
Plz add on galaxy store plz,5,2024-10-20 23:47:33,Pengguna Google,positif
Amazing graphics,5,2024-10-20 23:38:27,Pengguna Google,positif
game bagus,5,2024-10-20 23:38:27,Pengguna Google,positif
Aku benar-benar puas dengan update an di versi ini,5,2024-10-20 22:38:01,Pengguna Google,positif
"The game was really good and i enjoy playing it, but please fix the compiling shader bug. Whenever i tried to load the compiling shader my screen blackening and lagging",4,2024-10-20 22:34:57,Pengguna Google,positif
very nice game and newbie friendly and worker,5,2024-10-20 22:33:37,Pengguna Google,positif
please add Indonesian language sir/madam,4,2024-10-20 22:16:32,Pengguna Google,positif
Semakin hari semakin bagus optimalisasinya. Skrg sudah support gamepad juga. Mantapa sekali. Feedback player selalu di dengarkan. Good job Kuro. Tolong tambahkan juga beberapa bahasa untuk lebih mendalami cerita.,5,2024-10-20 22:10:34,Pengguna Google,positif
amajinh game terbaiq yg pernah gw mainin,5,2024-10-20 21:05:28,Pengguna Google,positif
Game sangat bagus,5,2024-10-20 20:56:40,Pengguna Google,positif
"Gamenya bagus tapi,sering terjadi ngeframe yang parah tolong di perbaiki lagi",3,2024-10-20 20:45:06,Pengguna Google,netral
apalah kontrol nya kgk stabil pas lari kek bergetar,1,2024-10-20 20:00:54,Pengguna Google,negatif
"menyala abang kuuu, HP gw gak kuat bjir 😹",5,2024-10-20 19:58:26,Pengguna Google,positif
W Kuro,5,2024-10-20 19:38:32,Pengguna Google,positif
"keren, mana danjin di story?",5,2024-10-20 19:28:23,Pengguna Google,positif
Gacor kang,5,2024-10-20 19:25:05,Pengguna Google,positif
i love camellya,5,2024-10-20 18:46:34,Pengguna Google,positif
keluarin changli gua,5,2024-10-20 17:29:24,Pengguna Google,positif
tolong tambahkan bahasa indonesia,5,2024-10-20 17:19:47,Pengguna Google,positif
Game nya mantap,5,2024-10-20 17:19:01,Pengguna Google,positif
hello kuro games! Thanks for the updates and thankyou for hearing all the rated request! this game is the best! all love to kuro<3,5,2024-10-20 16:40:02,Pengguna Google,positif
Customer Service nya lama banget balas feedback gw,1,2024-10-20 16:27:38,Pengguna Google,negatif
bagus 👍,5,2024-10-20 16:21:47,Pengguna Google,positif
this cool,5,2024-10-20 15:57:11,Pengguna Google,positif
Gamenya bagus cmn frame ratenya agak dikurangin boleh?supaya lancar dimainin,5,2024-10-20 15:09:38,Pengguna Google,positif
"keseluruhan udah bagus tapi kada drop fps sama jaringan naik turun, sama itu min adain bahasa indonesia",5,2024-10-20 15:03:07,Pengguna Google,positif
wow,5,2024-10-20 13:45:35,Pengguna Google,positif
yawd sih,5,2024-10-20 13:44:18,Pengguna Google,positif
good,5,2024-10-20 10:41:11,Pengguna Google,positif
GACOR,5,2024-10-20 10:41:04,Pengguna Google,positif
oke 👍,5,2024-10-20 10:12:25,Pengguna Google,positif
Tolong dong kuro tambahin Sub/dub Indonesia biar lebih menikmati storynya,5,2024-10-20 10:09:29,Pengguna Google,positif
konstrol mantap bah,5,2024-10-20 10:08:45,Pengguna Google,positif
"dari animasi grafik udh bagus dan alurnya jga lumayan menarik, good lah tinggal translatenya aja tidak ada bahasa Indonesia please add bahasa Indonesia",5,2024-10-20 08:04:52,Pengguna Google,positif
Plss kuro tamahin fitur telanjang,5,2024-10-20 05:11:54,Pengguna Google,positif
nice,5,2024-10-20 03:41:09,Pengguna Google,positif
Kerenn,5,2024-10-20 01:30:35,Pengguna Google,positif
mantap,5,2024-10-20 00:29:10,Pengguna Google,positif
ramah,5,2024-10-20 00:01:26,Pengguna Google,positif
GAME NYA BAGUS BANGET TAPI JANGAN KASIH GW HARD PITY MULU KURO SEMPAK,5,2024-10-19 22:58:03,Pengguna Google,positif
nice nice nice,5,2024-10-19 21:18:20,Pengguna Google,positif
Bagus,5,2024-10-19 21:16:19,Pengguna Google,positif
"Please add Indonesian language, so that players from Indonesia can enjoy the game without having to use a translation application,and maybe i can more enjoying this game",5,2024-10-19 21:07:14,Pengguna Google,positif
game baik,5,2024-10-19 20:15:32,Pengguna Google,positif
Keren banget Mbak Ropweerrrrr😫😫😫,5,2024-10-19 19:51:59,Pengguna Google,positif
"game dengan grafik yang luar biasa, dan juga untuk detail animasi karakter juga sangat perfect, sekaligus sama story dan bansosnya luar biasa, itu yang saya suka dari game ini. Untuk bug dan optimasi untuk versi sekarang okelah sudah lancar, tapi harus tetap update terus agar dapat teroptimasi untuk setiap device yang mid-low/mid-high udah sih begitu saja hehe...😁",5,2024-10-19 19:46:01,Pengguna Google,positif
Bagus,5,2024-10-19 18:43:42,Pengguna Google,positif
semoga wangy terus yah kak yah ;),5,2024-10-19 17:22:20,Pengguna Google,positif
Terbaik,5,2024-10-19 15:20:06,Pengguna Google,positif
Plis kuro i Miss my husband (scar) GOOD I REALLY LIKE THE GAME HWAHAHAHAHA❤️❤️❤️❤️❤️❤️❤️,5,2024-10-19 14:28:01,Pengguna Google,positif
ggwp gacha wangi,5,2024-10-19 13:45:41,Pengguna Google,positif
wouldn't it be great if you added Indonesian language in this game? there are quite a lot of players from Indonesia,5,2024-10-19 12:10:55,Pengguna Google,positif
nih game di bagian animasi nya seru banget,5,2024-10-19 11:50:24,Pengguna Google,positif
good,5,2024-10-19 11:41:14,Pengguna Google,positif
👍,5,2024-10-19 11:08:19,Pengguna Google,positif
bagus,5,2024-10-19 11:01:15,Pengguna Google,positif
Syukurlah game sudah sangat di perbaiki semua,5,2024-10-19 10:31:30,Pengguna Google,positif
"gamenya bagus, grafik mantap, cerita dan mekaniknya juga sangat menarik, yang terpenting gamenya tidak terlalu pelit maya game sebelah😜",5,2024-10-19 10:10:30,Pengguna Google,positif
seru,5,2024-10-19 08:50:39,Pengguna Google,positif
"asli bagus banget dri segi grafik,cerita dan gameplay. lu download gk akan nyesel sumpah. minusnya cumn gede bnget aja sizenya jdi hp cepet panas walau ram 8+8 juga haha",5,2024-10-19 08:44:48,Pengguna Google,positif
"The story is short, concise and EPIC.!!",5,2024-10-19 08:14:31,Pengguna Google,positif
"Update bukannya tambah bagus malah tambah jelek, sering bbgt frame drop klo masuk battle. Pingnya merah mulu pdhl maen game yg laen masih ok, tolonglah diperbaikin lagi ini.",1,2024-10-19 07:05:37,Pengguna Google,negatif
"Game nya bagus ,story nya mantap, gameplay asik ,karakter nya juga bagus, musik dalam game nya juga enak di dengar,. Tapi ada sedikit kekurangan nya di pergerak an karakter nya yang masih terlalu kaku, saya harap bisa di perbaiki lagi, tapi untuk keseluruhan game nya sangat bagus dan rekomendasi untuk di main kan",5,2024-10-19 06:37:48,Pengguna Google,positif
"Spesifikasi Hp saya G85 dan akan mencoba permainan ini, dalam proses menginstal.",5,2024-10-19 06:19:31,Pengguna Google,positif
mantap coba aja,5,2024-10-19 04:19:19,Pengguna Google,positif
PERFECTTTTTT😎,5,2024-10-19 03:46:24,Pengguna Google,positif
"Maaf,Sudah beberapa kali instal..tapi kendala masih sama,game terasa berat,ngelag..padahal settingan grafik yang terendah..meskipun terpaksa bermain dengan kualitas grafik yang tidak nyaman dimata.tetapi tetap saja game masih terasa lag parah..padahal di genshin meski kualitas grapik sedang tapi performa cukup lancar",3,2024-10-19 01:43:50,Pengguna Google,netral
"awal rilis mau explore map ngelagnya minta ampun, sempet pensi akhir 1.1 balik pas 1.3 perubahannya beda bgt, g99 lancar grafik mid 60 fps, gg kuro",5,2024-10-19 00:17:52,Pengguna Google,positif
"Keren sih, semoga bisa bersaing sama game kikir hahaha Tolong tambahin fitur gamepad, biar lebih enak mainnya Makasi",5,2024-10-18 23:47:37,Pengguna Google,positif
i loveee it,5,2024-10-18 23:16:39,Pengguna Google,positif
"I love you Kuro, selalu improve dari masalah-masalah sebelumnya dan sekarang ni game bagus banget tinggal kurang improvisasi dikit. Btw kalo bisa banner karakternya jangan kelamaan, bosen nunggu banner selanjutnya.",5,2024-10-18 23:10:07,Pengguna Google,positif
game baik,5,2024-10-18 22:09:20,Pengguna Google,positif
wow,5,2024-10-18 22:08:49,Pengguna Google,positif
Very good game but please developer make Indonesian subtitles because I want to follow the storyline because it's useless if you play a story game but don't follow the storyline,5,2024-10-18 21:32:28,Pengguna Google,positif
game nya keren aku suka,5,2024-10-18 21:14:11,Pengguna Google,positif
"Oi Game Aneh, minimal kasih bahasa Indonesia lah, sama kasih Optimalkan dikit nih Game, Setiap main selalu Ngeframe ngak jelas, aduh😮‍💨",1,2024-10-18 19:48:03,Pengguna Google,negatif
